Date,Region,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Cost of Goods Sold (COGS),Average Inventory,Warehouse Capacity
27-05-2021,South,Accessories,Supplier C,Warehouse 2,Fulfilled,394,3309,1812.1965108900679,True,26,False,70426.9226034819,2989.934455301434,7902
22-08-2021,East,Electronics,Supplier B,Warehouse 1,Fulfilled,961,424,7714.175082398065,False,18,False,157786.20359560597,3968.4425788399535,9680
15-01-2020,East,Accessories,Supplier D,Warehouse 1,Canceled,787,2093,4314.660433900766,False,2,False,76808.40183344868,1610.4173869854105,5942
05-03-2023,North,Electronics,Supplier B,Warehouse 2,Pending,270,4076,11003.602161971647,False,23,False,7820.793869369916,3828.451255986739,5157
25-06-2023,South,Clothing,Supplier B,Warehouse 3,Fulfilled,964,4912,3248.554873785637,True,8,False,156254.22126855375,2036.008307291525,8309
11-06-2024,East,Clothing,Supplier B,Warehouse 1,Fulfilled,968,2870,13437.449775302543,True,24,False,104349.08303232717,2173.572636062476,6326
14-07-2024,South,Furniture,Supplier B,Warehouse 3,Pending,772,4472,6748.64937951574,True,14,False,65173.8713090834,3429.0201271364967,7717
05-05-2023,South,Electronics,Supplier C,Warehouse 3,Pending,74,2683,3371.043939459526,True,6,True,48718.30218033634,3964.57170435425,7668
13-03-2021,North,Electronics,Supplier D,Warehouse 3,Pending,577,3657,6851.316047079776,True,10,False,113390.20084574926,3400.9598533786834,7568
06-11-2020,East,Accessories,Supplier C,Warehouse 1,Fulfilled,231,3687,6426.784560723654,True,8,False,40638.14479525389,4519.42169874153,8392
04-01-2022,West,Furniture,Supplier D,Warehouse 3,Fulfilled,548,251,6719.324912658799,True,17,False,62478.27720465081,1568.7633416483231,7106
14-11-2020,North,Electronics,Supplier B,Warehouse 1,Fulfilled,890,1054,8990.63875571298,True,25,False,121449.61635547731,4522.960314089357,9799
07-08-2020,East,Furniture,Supplier A,Warehouse 3,Canceled,690,4454,8057.019011246294,False,29,False,167659.28334655878,828.1449245282178,5647
02-10-2022,East,Clothing,Supplier C,Warehouse 1,Fulfilled,91,2471,2671.7684093730886,True,12,False,101903.11593465554,3365.745531343907,8322
20-07-2024,East,Electronics,Supplier A,Warehouse 3,Fulfilled,964,1291,1450.8965533762266,False,17,False,144567.46671920887,2828.6271266248523,7938
13-10-2022,East,Electronics,Supplier C,Warehouse 2,Pending,530,787,11076.524006534837,True,13,False,145313.2298697097,2574.2525139948293,7483
25-12-2024,East,Furniture,Supplier B,Warehouse 3,Fulfilled,979,409,8615.902820960546,True,19,False,126697.15547156036,1692.3777385384558,9241
29-04-2022,South,Electronics,Supplier C,Warehouse 3,Pending,897,1602,5705.511137149324,True,12,False,47765.11048654563,2617.917177479524,7906
28-06-2022,North,Furniture,Supplier B,Warehouse 1,Fulfilled,797,3227,12221.18842622207,True,16,False,164876.32961113562,976.5121106465756,8025
16-06-2022,South,Electronics,Supplier C,Warehouse 1,Fulfilled,921,4668,6126.847876783876,False,25,False,83681.58865362224,1972.740532216043,6375
23-06-2021,West,Accessories,Supplier B,Warehouse 3,Fulfilled,488,3467,12041.493799208809,True,27,False,9738.146306273127,673.6684039226116,6823
11-09-2022,East,Furniture,Supplier B,Warehouse 2,Canceled,451,3495,4933.463848929433,True,5,False,47533.94957511244,2944.863678974334,5244
01-06-2023,North,Electronics,Supplier D,Warehouse 2,Fulfilled,595,913,1556.2568144053964,True,25,False,145782.41958313095,659.6858537582093,7348
28-01-2024,East,Clothing,Supplier B,Warehouse 1,Fulfilled,394,945,14023.275560098971,True,16,False,14438.547135178496,969.6542907447953,5867
30-07-2023,North,Electronics,Supplier D,Warehouse 2,Pending,942,1264,6220.99137457991,True,25,False,29192.926246416253,610.2406471399104,7861
02-07-2023,South,Clothing,Supplier B,Warehouse 3,Fulfilled,94,4862,11994.04230631598,False,6,False,132331.17750546546,2030.291071769974,5479
18-08-2022,North,Clothing,Supplier A,Warehouse 1,Fulfilled,695,1867,4547.589931723414,True,11,False,169744.50894261413,4241.400581208072,7462
25-03-2024,West,Accessories,Supplier B,Warehouse 3,Fulfilled,70,454,9872.294125793012,True,17,False,120921.8561538703,4553.102679842373,6935
15-04-2022,West,Furniture,Supplier A,Warehouse 1,Fulfilled,683,1972,13163.00766223706,True,26,False,43324.092752254,545.0693820800643,8373
16-04-2023,North,Electronics,Supplier A,Warehouse 1,Fulfilled,119,2124,1103.8383239297148,True,23,False,11473.835748864867,3245.8406761358096,8021
09-07-2022,North,Accessories,Supplier B,Warehouse 1,Fulfilled,913,2917,12544.218587948293,True,14,False,117412.8734689888,3485.0500380419526,8192
10-02-2021,North,Electronics,Supplier A,Warehouse 1,Fulfilled,922,3932,8784.328572092965,False,6,False,10339.371797817526,2762.095723673716,5087
15-10-2020,North,Clothing,Supplier D,Warehouse 2,Fulfilled,97,4375,9308.340431674254,True,25,False,116959.37899621537,3401.5273350538205,6240
03-04-2022,West,Furniture,Supplier C,Warehouse 3,Fulfilled,540,165,8085.791011686748,True,23,True,43944.37746878253,1321.7154341268574,5572
11-12-2022,East,Electronics,Supplier B,Warehouse 3,Fulfilled,600,4366,13179.888997612816,True,28,False,172018.13337030527,2550.292216731277,5813
15-02-2024,North,Electronics,Supplier A,Warehouse 3,Fulfilled,336,4190,1129.783679916743,True,11,False,91002.47727671645,2076.2040753719766,5178
10-10-2021,North,Clothing,Supplier B,Warehouse 1,Fulfilled,59,2621,4284.911677269798,True,12,False,43634.7885222086,630.5981669102291,6725
23-11-2021,West,Electronics,Supplier D,Warehouse 2,Fulfilled,591,2681,13198.556813457752,True,13,False,162303.20670295038,3202.6709106679473,5162
06-10-2024,West,Electronics,Supplier B,Warehouse 3,Fulfilled,805,1490,11409.012686713362,True,4,False,49311.076147200074,2577.032924823422,7640
05-06-2024,South,Clothing,Supplier B,Warehouse 2,Fulfilled,323,1230,755.8548225897848,True,7,False,59224.58583259152,1520.8353291323992,6005
06-05-2021,North,Accessories,Supplier A,Warehouse 1,Pending,649,2586,7996.591106540775,True,2,False,158744.81176185893,2473.689249936183,7348
28-10-2021,South,Clothing,Supplier D,Warehouse 3,Fulfilled,805,934,8178.803870333785,True,6,False,59638.17682039239,3921.4304883080144,7421
21-11-2021,West,Accessories,Supplier C,Warehouse 2,Pending,430,326,6312.7909593547,True,6,False,78756.8868768982,4047.9572614787066,7755
22-10-2024,West,Furniture,Supplier C,Warehouse 1,Pending,378,3615,4812.20331489885,True,18,False,66969.74550512224,3317.725417996972,9298
15-05-2023,East,Accessories,Supplier A,Warehouse 2,Fulfilled,528,4637,10385.010330978961,True,20,False,23353.099942808887,2445.189600320786,9142
16-05-2021,North,Accessories,Supplier B,Warehouse 3,Fulfilled,64,2543,3512.9617382189303,True,8,False,8735.750189751412,2963.5982681784703,9558
09-03-2023,South,Furniture,Supplier A,Warehouse 3,Fulfilled,565,827,12084.754150039738,True,8,False,138048.37112790107,2048.0737825069623,8741
29-01-2020,West,Accessories,Supplier A,Warehouse 1,Canceled,240,3786,12144.03883112834,True,29,False,123072.86157427692,807.4704463723435,9503
24-01-2022,West,Clothing,Supplier A,Warehouse 1,Fulfilled,217,3722,6521.290844805898,False,8,False,54654.240340317985,2050.978867453241,6217
01-08-2022,South,Accessories,Supplier B,Warehouse 1,Fulfilled,570,1136,4611.446158189891,True,8,False,57149.99497214809,2745.5972291342446,7474
09-01-2022,East,Furniture,Supplier D,Warehouse 2,Fulfilled,670,1932,4616.233633065342,True,1,False,179628.0906754373,3074.4032703228036,5929
22-11-2022,West,Clothing,Supplier A,Warehouse 2,Pending,186,2840,7493.224197945046,False,2,False,187674.77459623662,4691.84468506218,5316
04-06-2024,North,Furniture,Supplier B,Warehouse 2,Canceled,203,592,10933.898758865702,True,12,True,90689.8227498746,3931.200536146958,6502
26-05-2021,West,Furniture,Supplier D,Warehouse 1,Fulfilled,437,1648,5703.596019410952,True,15,False,152742.39919780972,929.5642949344511,5420
18-02-2020,North,Electronics,Supplier A,Warehouse 3,Fulfilled,258,1243,9345.628509137397,True,4,False,140338.95618896233,1036.0745919340548,9358
30-04-2020,South,Electronics,Supplier C,Warehouse 3,Fulfilled,321,4057,6046.024678447618,True,28,False,57474.12001397205,682.3748443508193,6449
05-10-2020,North,Furniture,Supplier D,Warehouse 2,Fulfilled,192,3507,4915.586242695058,True,25,False,12444.927204162215,3743.2722906604054,5427
06-08-2024,South,Furniture,Supplier A,Warehouse 2,Pending,660,739,860.4629807790154,True,3,True,28286.11009564969,3589.3869367609136,5396
31-08-2023,North,Furniture,Supplier D,Warehouse 3,Fulfilled,938,272,556.7545331631643,True,14,False,159502.27046634397,4934.5419281450295,5795
12-12-2023,South,Electronics,Supplier D,Warehouse 3,Fulfilled,869,4454,3794.5113285640646,False,22,False,139306.9264512986,2705.7124047888738,5106
28-09-2022,North,Electronics,Supplier D,Warehouse 2,Fulfilled,118,4059,6392.891158614434,True,23,False,126693.5516655856,4166.791658474633,9049
29-01-2020,East,Accessories,Supplier D,Warehouse 2,Pending,296,616,12843.286926749874,True,8,False,26040.36965798787,2966.9113214853805,5097
16-07-2021,North,Accessories,Supplier D,Warehouse 3,Canceled,310,622,12078.021522491168,True,13,False,122090.92765316897,4395.616220131698,6903
28-04-2022,North,Furniture,Supplier D,Warehouse 1,Fulfilled,837,2017,4373.896307525853,True,23,False,147027.92971960158,3660.900988653207,8570
08-07-2021,East,Clothing,Supplier A,Warehouse 2,Canceled,128,2986,4045.83642327234,True,19,False,163709.4900236508,3285.843271958014,8301
22-01-2020,West,Clothing,Supplier C,Warehouse 3,Fulfilled,707,2264,3796.170030515398,True,22,False,3895.4192559163957,2912.5888207186417,5042
03-03-2020,West,Electronics,Supplier B,Warehouse 3,Fulfilled,672,2029,5418.941437668572,True,5,False,130492.0042142809,3670.258517326279,6577
08-10-2024,North,Electronics,Supplier D,Warehouse 3,Fulfilled,819,4045,7723.881433644438,True,13,True,5001.817846764354,2214.3384448208503,9190
10-11-2021,East,Electronics,Supplier B,Warehouse 3,Fulfilled,654,2309,6860.682694457844,True,28,True,134716.21866949252,663.5675873871877,9283
16-04-2020,North,Furniture,Supplier A,Warehouse 1,Fulfilled,574,3883,3664.9613823316595,True,26,False,121278.18938845611,391.9334182296359,5384
24-09-2020,South,Clothing,Supplier D,Warehouse 3,Pending,821,2690,2391.5454441824613,True,20,False,29378.406946518215,2499.313911724035,9914
31-12-2022,South,Accessories,Supplier C,Warehouse 2,Fulfilled,987,4176,682.378281049833,True,1,False,145890.56230369158,3076.5995946566786,8471
18-06-2024,North,Furniture,Supplier B,Warehouse 1,Fulfilled,670,1193,2732.466960664306,True,16,False,14290.36079057575,578.475346739002,8577
04-03-2020,West,Accessories,Supplier D,Warehouse 3,Fulfilled,379,3980,10727.667367814714,True,29,False,157258.80872823787,1577.1370347780908,8238
26-07-2022,West,Accessories,Supplier A,Warehouse 1,Fulfilled,238,2594,4032.7592555109522,True,23,False,50799.85557837599,1745.754588682338,6696
14-11-2021,North,Furniture,Supplier C,Warehouse 2,Pending,144,2679,7294.726246761892,True,24,False,131317.46122990543,2901.4185689996057,7134
24-11-2021,North,Accessories,Supplier B,Warehouse 3,Fulfilled,666,2588,9073.866659387048,True,2,False,175607.80971672473,1536.7157890053877,8892
10-02-2021,South,Clothing,Supplier B,Warehouse 2,Fulfilled,57,2885,13359.193091058303,True,7,False,65491.37685341247,659.113277868832,7536
24-08-2020,West,Accessories,Supplier D,Warehouse 3,Canceled,116,2858,13388.398926704582,True,6,False,96245.82309956306,991.3123565434406,9321
08-07-2022,North,Clothing,Supplier C,Warehouse 3,Fulfilled,545,1674,11313.139138379705,True,5,False,88744.06120305494,1034.9494477001274,7392
17-12-2021,South,Clothing,Supplier C,Warehouse 3,Fulfilled,240,2473,1009.7763847032707,True,29,False,31125.500433256926,4244.935732269255,9613
29-10-2023,West,Clothing,Supplier C,Warehouse 3,Fulfilled,415,4090,8838.521076738516,True,4,False,112732.84517855765,1564.7344974957991,8815
18-01-2021,East,Electronics,Supplier C,Warehouse 3,Fulfilled,817,4945,11905.460327056844,True,2,False,141530.16183305078,3630.5203227908332,5295
25-10-2022,South,Accessories,Supplier A,Warehouse 1,Pending,570,1193,750.6766490687666,True,10,False,174322.59273503232,2925.6259824286676,5413
18-11-2024,West,Furniture,Supplier C,Warehouse 3,Canceled,166,1289,8470.426898020385,True,22,False,161861.37067109812,4889.7860173589215,6995
25-06-2021,West,Furniture,Supplier B,Warehouse 3,Fulfilled,316,2789,12937.580113897428,True,5,True,97589.65501670678,1509.5488106249707,5003
26-11-2022,South,Accessories,Supplier B,Warehouse 1,Pending,660,4195,7374.4800997128705,True,18,False,137006.63534095092,960.190498540161,5177
20-06-2023,East,Electronics,Supplier A,Warehouse 1,Fulfilled,534,1975,559.5399420130026,True,10,False,152427.75176231618,449.7816209338898,5745
22-01-2024,South,Electronics,Supplier B,Warehouse 1,Fulfilled,558,3506,659.6936958663082,True,23,False,94471.97141105258,1356.6063789501466,9354
04-11-2022,West,Clothing,Supplier B,Warehouse 1,Fulfilled,347,1887,6541.222542499383,True,22,False,23169.637948824897,3483.5402547938843,5651
07-04-2022,North,Accessories,Supplier C,Warehouse 1,Fulfilled,958,4032,2747.625677542941,True,28,False,83993.74206161415,609.239478256931,8889
29-02-2020,North,Accessories,Supplier B,Warehouse 1,Fulfilled,213,1707,10134.534527852264,True,15,True,160291.35800481512,1374.568856718361,8271
06-10-2020,South,Furniture,Supplier A,Warehouse 3,Fulfilled,425,3848,10777.589341139232,True,27,False,113926.56905725843,4305.480167283257,7482
26-09-2021,West,Accessories,Supplier C,Warehouse 3,Pending,702,148,3079.2570341791147,True,9,False,138032.84990396135,2998.174156949697,5289
11-05-2020,North,Electronics,Supplier D,Warehouse 2,Fulfilled,317,3961,13383.73268360503,True,11,False,36341.54897797801,533.7033932153382,5802
29-04-2023,West,Accessories,Supplier C,Warehouse 3,Fulfilled,598,2280,6907.663752194425,True,26,False,183274.10308459567,428.8790923988637,7530
07-03-2024,South,Furniture,Supplier A,Warehouse 3,Fulfilled,123,3146,2571.265660082894,True,21,False,77609.58786243816,493.38980156368103,5233
25-03-2020,North,Clothing,Supplier C,Warehouse 1,Fulfilled,557,2933,11581.648172006235,True,25,False,124675.65958456368,4721.000240706813,5407
28-09-2023,West,Furniture,Supplier C,Warehouse 1,Fulfilled,122,1497,11954.630250243206,False,25,False,4959.3072157881525,4279.382857093062,5693
19-09-2022,North,Furniture,Supplier A,Warehouse 3,Fulfilled,357,3926,9769.784353649135,True,29,False,25412.412861347944,4255.7122016901185,6169
07-07-2024,South,Clothing,Supplier C,Warehouse 2,Pending,248,4674,12875.250521437021,True,17,False,148891.6633002957,4636.24045876902,9657
22-06-2021,West,Furniture,Supplier A,Warehouse 1,Fulfilled,179,931,11191.908094444734,True,21,False,183959.03742512004,2625.2258732043692,7477
14-09-2023,North,Furniture,Supplier A,Warehouse 3,Fulfilled,807,2797,13291.983189791363,True,9,False,61762.43996346319,1387.2544214880513,5431
10-05-2023,South,Accessories,Supplier D,Warehouse 3,Fulfilled,873,4877,6791.376703039452,True,23,False,8412.286609922548,2126.4704203448873,7544
16-04-2020,North,Accessories,Supplier B,Warehouse 2,Fulfilled,621,2835,11340.158357441916,True,16,False,69459.44113345393,3650.547549842292,5982
23-06-2021,North,Clothing,Supplier B,Warehouse 2,Fulfilled,840,181,14996.397669721144,True,6,False,4694.4893706198945,4404.957783302072,8160
29-06-2021,East,Accessories,Supplier C,Warehouse 1,Canceled,664,186,11011.502364034479,True,22,False,37681.565200701676,2288.4364481577168,8044
04-07-2024,East,Accessories,Supplier C,Warehouse 2,Fulfilled,857,2163,2155.6648134384163,True,11,False,143316.22203913506,2769.8285858338936,9992
03-08-2020,South,Furniture,Supplier D,Warehouse 3,Fulfilled,881,921,8015.6214752231535,True,23,False,178134.87188288517,4672.558367726016,8924
03-01-2021,East,Electronics,Supplier D,Warehouse 3,Fulfilled,536,262,9016.542973023905,False,17,False,17892.89731197202,715.9934581252596,8312
21-12-2023,South,Accessories,Supplier D,Warehouse 2,Fulfilled,902,3839,3026.0547885351693,True,4,False,106620.08688366205,4339.036241475795,9873
25-01-2020,East,Electronics,Supplier A,Warehouse 2,Fulfilled,200,2497,14461.928695581544,True,29,False,49281.92757899242,964.6759148092924,9318
09-11-2024,North,Accessories,Supplier D,Warehouse 2,Pending,718,2032,3045.906775701936,True,15,False,27626.55112473511,2522.5344813949773,6688
31-03-2020,South,Accessories,Supplier D,Warehouse 2,Fulfilled,255,2828,3074.5898358417303,True,1,False,42699.67135754775,1248.4310175826859,5467
15-09-2024,South,Clothing,Supplier C,Warehouse 1,Canceled,228,3635,13769.923500631046,True,22,False,110366.11453006763,3094.1486273149003,7616
29-07-2020,North,Clothing,Supplier D,Warehouse 2,Fulfilled,246,3546,7245.47878026423,True,29,False,13684.366972331054,2881.152424199677,6345
09-07-2022,South,Clothing,Supplier A,Warehouse 1,Canceled,784,2890,1416.230049480485,True,20,True,83293.62723736354,2024.035348355609,7422
26-08-2022,South,Electronics,Supplier A,Warehouse 3,Fulfilled,138,2807,9173.718749108664,True,1,False,26903.972690143906,4343.856871256597,9507
28-08-2022,East,Furniture,Supplier C,Warehouse 2,Fulfilled,848,4033,9226.482055179195,True,9,False,52826.89208159921,3367.103937382687,9721
05-09-2023,South,Accessories,Supplier D,Warehouse 1,Fulfilled,483,3485,1435.261000955146,True,12,False,37376.26658957957,3661.7845998173298,6011
27-03-2022,West,Accessories,Supplier D,Warehouse 2,Pending,837,1022,14601.576186688098,False,4,False,167929.1792681072,923.166743396809,6677
27-05-2021,North,Accessories,Supplier A,Warehouse 3,Fulfilled,797,2275,8388.434496771346,True,28,False,134930.9370023252,4439.195254282965,8697
20-05-2020,East,Electronics,Supplier D,Warehouse 3,Fulfilled,232,1682,8617.037971606582,True,22,False,165192.04238949294,1001.7927853760883,9897
29-08-2024,East,Clothing,Supplier D,Warehouse 3,Fulfilled,258,664,8041.673510284721,True,13,False,73721.0905956948,1269.367828207809,9066
16-07-2023,West,Furniture,Supplier D,Warehouse 2,Pending,542,3358,9355.61080484699,True,7,True,60509.760611402184,814.6646647850262,6892
20-07-2023,North,Electronics,Supplier B,Warehouse 2,Fulfilled,179,2697,4332.3464152194465,True,8,False,73178.74495771887,2313.7241982503147,7869
22-05-2021,North,Clothing,Supplier C,Warehouse 1,Canceled,714,2600,4664.999545635192,True,28,False,4898.189713623248,4461.004312411087,9350
07-03-2024,East,Electronics,Supplier B,Warehouse 3,Fulfilled,62,4666,7914.416802043925,True,13,False,138079.22629301806,1411.7480941273259,6486
08-02-2021,South,Furniture,Supplier C,Warehouse 2,Fulfilled,683,1087,12196.944894071903,True,11,False,67367.08537041176,1994.0164180301756,8339
31-01-2024,East,Clothing,Supplier A,Warehouse 3,Fulfilled,920,3736,1223.0363591655935,True,9,True,60492.86935458291,4261.118816362025,6416
03-05-2021,North,Electronics,Supplier D,Warehouse 3,Pending,781,323,9249.361077193567,True,25,False,114209.4049288825,3165.513342842668,9857
08-06-2021,West,Furniture,Supplier C,Warehouse 1,Fulfilled,155,450,12198.283066341553,True,24,True,83676.73334847137,3807.758689502129,7846
30-01-2021,East,Accessories,Supplier B,Warehouse 1,Pending,424,2028,2775.3004445397937,True,16,False,186387.05924702727,1227.2002372933512,6357
06-04-2022,North,Furniture,Supplier D,Warehouse 1,Fulfilled,631,448,717.8268587182113,True,10,False,68589.32389071393,3639.1513439963624,9060
21-09-2022,East,Accessories,Supplier A,Warehouse 1,Fulfilled,756,4377,5034.342779551142,True,11,False,117180.75584041246,1292.5307774805078,9660
18-03-2024,South,Electronics,Supplier C,Warehouse 3,Fulfilled,747,4832,9028.083747579172,False,12,False,60177.397574980314,4939.107114611173,6391
28-05-2024,East,Clothing,Supplier C,Warehouse 1,Fulfilled,148,1117,2505.106014368842,False,28,False,188226.21326772985,2887.4535494083393,6578
05-09-2023,East,Clothing,Supplier C,Warehouse 1,Pending,643,2326,6678.77437910104,True,14,False,85347.94114821617,3539.0684386070575,8749
14-06-2020,North,Electronics,Supplier D,Warehouse 1,Pending,636,4967,8508.66171192703,True,19,False,120996.69372947904,768.3276038792135,8625
12-08-2022,North,Clothing,Supplier B,Warehouse 1,Pending,935,4224,9183.804873981098,True,12,False,25299.70714167489,1403.1487041995338,7503
05-04-2022,North,Clothing,Supplier B,Warehouse 3,Canceled,901,2519,4478.969954505439,True,18,False,139648.3669232859,870.7551659089008,8137
25-12-2024,East,Accessories,Supplier C,Warehouse 1,Fulfilled,241,1993,6300.429721801225,True,21,False,52173.01691534231,2072.819433304271,7909
20-12-2020,South,Electronics,Supplier A,Warehouse 3,Fulfilled,374,3140,11785.918821479601,True,17,False,86008.45948367612,1563.8521481859127,7664
17-01-2024,West,Furniture,Supplier A,Warehouse 2,Pending,775,2168,14147.61306474994,True,3,False,167958.89555495855,3718.0268462267322,5399
06-11-2020,West,Accessories,Supplier B,Warehouse 3,Fulfilled,876,1225,12997.26480121473,True,1,False,184446.20430733013,721.8031022151257,9382
20-04-2021,North,Electronics,Supplier A,Warehouse 3,Canceled,516,3217,8682.110775134763,True,29,False,81474.29840709132,3809.8849685617674,8957
05-10-2021,North,Accessories,Supplier B,Warehouse 1,Canceled,943,4261,6449.245642687225,True,19,False,158843.78317621868,419.38315826522,7233
06-10-2020,East,Furniture,Supplier C,Warehouse 2,Fulfilled,416,4142,5327.870908385564,True,29,False,11461.620372103738,1169.6856191474835,6539
03-09-2024,West,Furniture,Supplier B,Warehouse 2,Pending,367,4533,2311.8702082182617,True,4,False,161252.4620184435,4001.431961430094,5236
10-02-2021,North,Electronics,Supplier B,Warehouse 2,Fulfilled,193,2270,2044.993084633638,True,23,False,120125.64675798973,3765.3278773178954,9910
09-07-2024,South,Furniture,Supplier C,Warehouse 2,Fulfilled,433,546,10481.185561248038,True,28,False,93569.98335865613,2486.365346810544,5927
24-10-2024,South,Accessories,Supplier A,Warehouse 3,Fulfilled,265,2758,4267.019034481826,True,16,False,169247.15478888492,439.9170323722487,9509
08-07-2023,North,Furniture,Supplier B,Warehouse 2,Fulfilled,410,3462,4192.594453270478,False,12,False,160830.60016470964,3127.489960012637,5419
01-05-2022,North,Accessories,Supplier B,Warehouse 3,Fulfilled,373,2818,14973.828289927893,True,21,False,57403.84509684368,2152.2756990756725,9124
12-12-2021,West,Accessories,Supplier C,Warehouse 3,Fulfilled,64,3583,3224.9263891700334,True,21,False,150674.70891022126,1719.3351209502548,7395
29-07-2020,West,Furniture,Supplier A,Warehouse 3,Pending,266,3044,2646.86651258803,True,13,False,20163.990088723473,3273.971056767364,5660
21-07-2022,East,Electronics,Supplier B,Warehouse 2,Pending,541,4476,1930.935802518849,True,17,True,156573.278229146,2295.7498985682864,7623
19-10-2021,West,Clothing,Supplier C,Warehouse 1,Fulfilled,596,695,8907.177504918543,True,8,False,128790.92955918504,643.6212821752574,8950
09-10-2022,South,Furniture,Supplier B,Warehouse 1,Fulfilled,232,2086,9604.025477030471,True,13,False,17971.590013764402,4596.562258459253,5449
03-02-2020,South,Accessories,Supplier D,Warehouse 2,Pending,319,2850,5795.804930724788,True,20,False,130228.92071722193,3936.766877376219,5379
06-04-2021,North,Accessories,Supplier C,Warehouse 1,Fulfilled,994,1174,8263.493364916281,False,26,False,110885.93558116342,470.6153181946517,6250
03-02-2023,West,Furniture,Supplier A,Warehouse 1,Fulfilled,516,4069,11931.793198701233,False,5,False,113532.14907595544,2720.3065769153386,7459
26-09-2021,East,Electronics,Supplier A,Warehouse 3,Fulfilled,919,4405,12362.510440665352,False,18,False,56256.93816546114,600.2123019134158,7998
17-12-2021,South,Electronics,Supplier A,Warehouse 3,Fulfilled,661,4321,14389.7250978769,True,15,True,51661.371922422615,4218.991323480728,9451
12-06-2023,South,Accessories,Supplier A,Warehouse 2,Fulfilled,568,4687,12451.88579588168,True,12,False,145214.12213338818,3142.4670130494646,7301
02-08-2021,East,Accessories,Supplier B,Warehouse 2,Pending,591,3680,8690.200832402687,True,29,False,49835.02251985129,1027.7558411507287,5726
27-07-2024,East,Electronics,Supplier B,Warehouse 1,Fulfilled,516,3107,3105.026004634267,True,17,False,85565.06069134688,299.5584454697637,6467
28-11-2020,South,Clothing,Supplier A,Warehouse 3,Fulfilled,354,1069,1946.5715866912149,True,25,True,132437.2051357308,351.58885830281895,7728
19-11-2020,South,Furniture,Supplier A,Warehouse 2,Fulfilled,193,680,1290.4224037074584,True,15,False,16415.62500035476,2635.3542659111827,8152
28-03-2024,East,Accessories,Supplier A,Warehouse 2,Fulfilled,160,2924,10164.624560888064,True,2,False,113531.82496055854,3724.9926976485144,8520
28-01-2021,South,Accessories,Supplier B,Warehouse 2,Fulfilled,281,4101,12209.2757032709,True,6,False,112556.38388143491,780.034166403004,9905
09-08-2021,North,Electronics,Supplier A,Warehouse 2,Canceled,740,1311,7875.9172849191455,True,17,True,130445.5348734816,1262.163516391796,8354
12-06-2024,North,Furniture,Supplier A,Warehouse 2,Canceled,633,329,1293.3555350877791,True,16,False,71168.43877464722,1770.8477368137549,5415
27-10-2020,East,Electronics,Supplier D,Warehouse 2,Fulfilled,771,4384,8264.323331574404,True,17,False,86077.58538844017,1246.7685538935343,5599
15-05-2023,West,Furniture,Supplier D,Warehouse 1,Pending,781,3285,14068.36429210598,True,25,False,63632.21260996922,2078.4155008983616,8074
28-08-2021,East,Furniture,Supplier A,Warehouse 3,Pending,641,601,9165.391268520676,True,20,False,153820.5314198031,2886.1520276723654,9174
13-02-2023,East,Furniture,Supplier C,Warehouse 3,Canceled,549,2232,12236.698582710816,True,9,False,26033.189342814585,3487.696391558284,6567
13-11-2024,West,Accessories,Supplier A,Warehouse 2,Fulfilled,644,148,12102.213401680383,False,27,False,183013.11564430723,4826.120874594697,6094
19-10-2020,West,Clothing,Supplier D,Warehouse 3,Fulfilled,603,3666,14015.871946819467,True,5,False,121130.0990176804,4668.049614479334,7943
13-12-2024,West,Electronics,Supplier C,Warehouse 3,Fulfilled,322,3155,11668.317101923163,False,23,False,168670.60822036437,2936.6094791787896,9153
17-09-2024,North,Clothing,Supplier C,Warehouse 3,Fulfilled,752,788,11341.657453189799,True,1,False,81787.25302873454,3723.9202709905026,6447
25-12-2024,South,Electronics,Supplier A,Warehouse 2,Fulfilled,222,486,3894.4886420742887,True,6,False,64067.83267593057,4764.186582202054,6492
23-10-2021,North,Furniture,Supplier D,Warehouse 2,Fulfilled,56,1069,1368.914752155681,True,24,True,171276.88778938327,600.6653337987432,7671
07-11-2021,South,Accessories,Supplier D,Warehouse 3,Pending,204,3560,8005.192243280212,True,14,False,20047.453246070705,227.04684733485988,6458
30-11-2021,North,Clothing,Supplier C,Warehouse 3,Pending,571,1105,2304.29601522795,True,17,False,23486.423861895393,343.03886590199966,6208
20-04-2022,South,Accessories,Supplier A,Warehouse 2,Pending,595,3152,14451.840206030874,True,25,False,57856.80204501015,2904.0769393902265,9934
20-08-2024,North,Electronics,Supplier B,Warehouse 1,Fulfilled,597,3517,4703.909058178914,True,19,False,182413.56156112766,3861.600441452164,7212
05-10-2024,West,Accessories,Supplier B,Warehouse 3,Fulfilled,970,2402,12867.69094907225,True,1,False,120796.73982055919,1961.959763576166,6354
26-12-2022,East,Accessories,Supplier D,Warehouse 1,Fulfilled,567,2383,6120.557065435661,True,1,True,105920.9311816641,2817.1480386925696,5212
17-04-2023,North,Clothing,Supplier B,Warehouse 3,Fulfilled,969,1707,5186.316622931973,True,13,False,134430.20503663234,2678.558329032977,8894
10-08-2020,South,Furniture,Supplier D,Warehouse 1,Fulfilled,963,4466,14059.799299461007,True,14,False,80135.70127634214,654.9002796416939,9602
