Date,Region,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Cost of Goods Sold (COGS),Average Inventory,Warehouse Capacity
09/28/2023,West,Clothing,Supplier C,Warehouse 1,Pending,883.0,4698.0,"$3,412.72",True,9.0,False,125422.19676119524,1798.7518210541195,5644.0
28-02-2024,south,Accessories,Supplier D,Warehouse 1,Fulfilled,217.0,2122.0,"$4,932.68",True,9.0,False,158818.4832095384,2913.016735794743,8633.0
23-10-2023,West,Furniture,Supplier B,Warehouse 3,Fulfilled,-99.0,218.0,"$8,105.26",True,,False,106712.75313958786,2137.660556415268,7135.0
10/24/2023,west,Accessories,Supplier C,Warehouse 3,Pending,,809.0,"$9,952.09",False,14.0,False,7264.445698460364,2101.856693512548,5110.0
03/07/2020,West,Clothing,  Supplier B ,Warehouse 2,Fulfilled,934.0,3657.0,"$11,802.50",True,1.0,False,88420.26458970364,1128.217327419465,5583.0
05-10-2020,East,Electronics,  Supplier D ,warehouse 1,Fulfilled,,4240.0,"$11,623.98",True,23.0,False,88676.52485260332,2777.981795828432,8225.0
09-09-2023,south,Electronics,Supplier B,Warehouse 1,Fulfilled,274.0,4509.0,"$14,603.99",True,21.0,True,103960.39612014905,4277.140423842593,6486.0
25-03-2020,West,  Furniture ,Supplier C,Warehouse 2,Fulfilled,713.0,3350.0,"$4,644.70",True,23.0,False,127942.84873681396,437.52806505857984,9864.0
06-06-2023,North,Accessories,Supplier B,Warehouse 1,Fulfilled,580.0,,"$1,531.11",True,12.0,False,5043.450906576608,4468.287649584424,6648.0
,Northh,Accessories,Supplier C,Warehouse 1,Pending,195.0,2703.0,"$5,512.03",True,,False,96079.58096179292,3394.270232659037,7381.0
12-12-2024,North,Furniture,  Supplier B ,Warehouse 1,fulfilled,,3954.0,"$11,277.77",True,2.0,True,,3160.3427867595337,5105.0
01/29/2023,  nan ,Electronics,Supplier C,,Fulfilled,933.0,1201.0,"$6,852.62",True,13.0,False,66156.44867806739,3204.3211180351627,8553.0
13-08-2021,South,Clothing,Supplier C,Warehouse 1,  fulfilled ,942.0,4521.0,"$12,357.93",True,27.0,True,127453.68173495568,1622.095212581453,6694.0
23-09-2020,North,Furniture,Supplier B,warehouse 2,Fulfilled,393.0,,"$8,465.23",True,4.0,True,44434.31745056167,2192.693618567781,6733.0
28-12-2021,west,Clothing,Supplier D,Warehouse 1,Fulfilled,798.0,2361.0,"$13,981.98",False,20.0,False,,4036.59202834023,5381.0
21-11-2024,South,Electronics,,Warehouse 2,Fulfilled,84.0,4269.0,"$14,244.02",True,18.0,False,182975.65852422788,1670.62897729419,7736.0
07-02-2024,North,Accessories,  Supplier D ,,Fulfilled,751.0,3734.0,"$1,504.92",,19.0,False,67046.07194441103,2456.097005948945,9356.0
14-02-2024,North,,Supplier B,warehouse 3,fulfilled,50.0,608.0,"$7,117.99",True,16.0,False,66750.0673571795,294.234902660736,
22-12-2022,  nan ,Furniture,Supplier D,Warehouse 3,Fulfilled,202.0,2479.0,"$9,340.49",True,27.0,False,113745.36791623954,3721.080094090432,7702.0
03-06-2024,East,Accessories,Supplier C,Warehouse 3,Fulfilled,478.0,3264.0,"$4,210.15",False,14.0,False,184525.94721160736,2204.9704480573077,9915.0
30-11-2024,,  Furniture ,  Supplier A ,Warehouse 3,Pending,994.0,787.0,"$6,402.61",,29.0,False,186808.97210673583,2721.722088673298,9074.0
02-09-2020,West,Furniture,supplier b,Warehouse 2,Fulfilled,557.0,4852.0,"$10,326.38",True,8.0,False,110723.4919493532,750.5087254916415,9804.0
,North,Electronics,Supplier B,Warehouse 2,Fulfilled,175.0,1392.0,"$3,787.65",True,12.0,False,1605.0119352102756,4960.228298179697,5906.0
09-08-2021,North,Furniture,Supplier B,Warehouse 1,,540.0,4005.0,"$9,228.73",True,9.0,False,171263.8254749202,,5662.0
08/12/2020,,  Electronics ,,Warehouse 3,Canceled,,3175.0,"$10,612.99",True,6.0,False,108946.88011923128,3247.950375662961,5462.0
27-05-2021,  south ,,Supplier C,warehouse 2,Fulfilled,,3309.0,"$1,812.20",True,26.0,False,70426.9226034819,2989.934455301434,
22-08-2021,East,Electronics,Supplier B,warehouse 1,Fulfilled,961.0,424.0,,,18.0,False,157786.20359560597,3968.4425788399535,
01/15/2020,,Accessories,Supplier D,Warehouse 1,Canceled,787.0,2093.0,"$4,314.66",False,2.0,False,76808.40183344868,1610.4173869854103,5942.0
03/05/2023,North,Electronics,Supplier B,Warehouse 2,Pending,270.0,4076.0,"$11,003.60",False,23.0,False,7820.793869369916,3828.451255986739,5157.0
25-06-2023,South,Clothing,Supplier B,Warehouse 3,Fulfilled,964.0,4912.0,"$3,248.55",True,8.0,False,156254.22126855375,2036.008307291525,8309.0
11-06-2024,  East ,Clothing,Supplier B,Warehouse 1,Fulfilled,968.0,2870.0,"$13,437.45",True,24.0,False,104349.08303232717,2173.572636062476,6326.0
14-07-2024,South,furniture,Supplier B,Warehouse 3,Pending,772.0,,"$6,748.65",True,14.0,False,,3429.0201271364967,7717.0
05-05-2023,,Electronics,Supplier C,Warehouse 3,,,2683.0,"$3,371.04",True,6.0,True,48718.30218033634,3964.57170435425,7668.0
13-03-2021,Northh,Electronics,Supplier D,Warehouse 3,Pending,577.0,3657.0,"$6,851.32",True,10.0,False,113390.20084574926,3400.9598533786834,7568.0
06-11-2020,East,  Accessories ,Supplier C,warehouse 1,  fulfilled ,231.0,3687.0,"$6,426.78",True,8.0,False,40638.14479525389,4519.42169874153,8392.0
01/04/2022,West,furniture,Supplier D,Warehouse 3,Fulfilled,548.0,251.0,"$6,719.32",True,17.0,False,62478.27720465081,1568.7633416483231,7106.0
14-11-2020,North,Electronics,Supplier B,Warehouse 1,Fulfilled,890.0,1054.0,"$8,990.64",True,25.0,False,121449.61635547732,4522.960314089357,9799.0
08/07/2020,east,Furniture,Supplier A,Warehouse 3,  Canceled ,690.0,4454.0,"$8,057.02",False,29.0,False,167659.28334655878,828.1449245282178,5647.0
02-10-2022,East,clothing,  Supplier C ,Warehouse 1,  Fulfilled ,91.0,2471.0,"$2,671.77",True,12.0,False,101903.11593465554,3365.745531343907,8322.0
20-07-2024,East,Electronics,Supplier A,  Warehouse 3 ,Fulfilled,-99.0,,"$1,450.90",False,17.0,False,144567.46671920887,2828.6271266248523,7938.0
13-10-2022,East,Electronics,Supplier C,  Warehouse 2 ,  Pending ,530.0,787.0,"$11,076.52",True,13.0,False,145313.2298697097,2574.2525139948293,7483.0
25-12-2024,East,Furniture,Supplier B,Warehouse 3,Fulfilled,979.0,409.0,,True,19.0,False,126697.15547156036,1692.3777385384558,9241.0
29-04-2022,South,electronics,Supplier C,Warehouse 3,Pending,897.0,1602.0,"$5,705.51",True,12.0,False,47765.11048654563,2617.917177479524,7906.0
06/28/2022,North,Furniture,Supplier B,Warehouse 1,Fulfilled,797.0,3227.0,"$12,221.19",True,16.0,False,164876.32961113562,976.5121106465756,8025.0
16-06-2022,South,Electronics,Supplier C,Warehouse 1,Fulfilled,921.0,4668.0,"$6,126.85",False,,False,83681.58865362224,1972.740532216043,6375.0
23-06-2021,West,Accessories,Supplier B,warehouse 3,Fulfilled,488.0,3467.0,"$12,041.49",True,27.0,False,9738.146306273127,673.6684039226116,6823.0
09/11/2022,East,  Furniture ,Supplier B,Warehouse 2,,451.0,3495.0,"$4,933.46",True,5.0,False,47533.94957511244,2944.863678974334,5244.0
01-06-2023,North,Electronics,Supplier D,Warehouse 2,fulfilled,595.0,913.0,"$1,556.26",True,25.0,,,659.6858537582093,7348.0
28-01-2024,East,Clothing,supplier b,warehouse 1,Fulfilled,394.0,945.0,"$14,023.28",True,16.0,False,14438.547135178496,969.6542907447952,5867.0
07/30/2023,North,Electronics,Supplier D,warehouse 2,  Pending ,942.0,1264.0,"$6,220.99",True,25.0,False,29192.926246416253,610.2406471399104,7861.0
02-07-2023,South,Clothing,Supplier B,  Warehouse 3 ,  Fulfilled ,94.0,4862.0,"$11,994.04",False,6.0,False,132331.17750546546,2030.291071769974,5479.0
18-08-2022,North,Clothing,Supplier A,Warehouse 1,Fulfilled,695.0,,"$4,547.59",True,11.0,False,169744.5089426141,4241.400581208072,7462.0
25-03-2024,West,,Supplier B,Warehouse 3,,70.0,454.0,"$9,872.29",True,17.0,False,120921.8561538703,4553.102679842373,6935.0
15-04-2022,West,  Furniture ,Supplier A,Warehouse 1,Fulfilled,683.0,1972.0,"$13,163.01",True,26.0,False,43324.092752254,545.0693820800643,8373.0
16-04-2023,North,Electronics,Supplier A,Warehouse 1,Fulfilled,119.0,2124.0,"$1,103.84",True,23.0,False,11473.835748864867,3245.8406761358096,8021.0
,north,Accessories,Supplier B,Warehouse 1,fulfilled,913.0,2917.0,"$12,544.22",True,14.0,False,117412.8734689888,3485.0500380419526,8192.0
10-02-2021,north,Electronics,Supplier A,  warehouse 1 ,Fulfilled,922.0,3932.0,"$8,784.33",False,6.0,False,10339.371797817526,2762.095723673716,5087.0
15-10-2020,North,Clothing,supplier d,  Warehouse 2 ,  Fulfilled ,97.0,4375.0,"$9,308.34",,25.0,False,116959.37899621535,3401.5273350538205,6240.0
03-04-2022,West,Furniture,Supplier C,Warehouse 3,Fulfilled,540.0,165.0,"$8,085.79",True,23.0,True,43944.37746878253,1321.7154341268574,5572.0
11-12-2022,East,electronics,Supplier B,Warehouse 3,Fulfilled,600.0,4366.0,"$13,179.89",True,28.0,False,172018.13337030527,2550.292216731277,5813.0
15-02-2024,  North ,  electronics ,Supplier A,Warehouse 3,  nan ,336.0,4190.0,"$1,129.78",True,11.0,False,91002.47727671644,2076.2040753719766,
10/10/2021,north,Clothing,Supplier B,Warehouse 1,  Fulfilled ,59.0,2621.0,"$4,284.91",True,12.0,False,43634.7885222086,630.5981669102291,6725.0
23-11-2021,West,Electrnx,Supplier D,warehouse 2,Fulfilled,591.0,2681.0,"$13,198.56",True,13.0,False,162303.20670295038,3202.6709106679477,5162.0
06-10-2024,,Electronics,Supplier B,warehouse 3,Fulfilled,805.0,1490.0,"$11,409.01",True,4.0,False,49311.07614720008,2577.032924823422,7640.0
05-06-2024,,clothing,  Supplier B ,  warehouse 2 ,  Fulfilled ,323.0,1230.0,$755.85,True,,False,59224.58583259152,1520.8353291323992,6005.0
06-05-2021,Northh,Accessories,Supplier A,Warehouse 1,Pending,649.0,2586.0,"$7,996.59",True,2.0,False,158744.81176185893,,7348.0
28-10-2021,South,Clothing,,warehouse 3,Fulfilled,805.0,934.0,"$8,178.80",True,6.0,False,59638.17682039239,3921.4304883080144,7421.0
21-11-2021,West,Accessories,Supplier C,,Pending,430.0,326.0,"$6,312.79",True,6.0,False,78756.8868768982,4047.957261478706,7755.0
22-10-2024,west,Furniture,Supplier C,warehouse 1,Pending,378.0,3615.0,"$4,812.20",True,18.0,False,66969.74550512224,3317.725417996972,9298.0
15-05-2023,East,,Supplier A,Warehouse 2,,528.0,4637.0,"$10,385.01",True,20.0,False,23353.099942808887,,9142.0
,north,Accessories,  supplier b ,Warehouse 3,  fulfilled ,64.0,2543.0,"$3,512.96",True,8.0,False,8735.750189751412,2963.5982681784703,9558.0
09-03-2023,South,Furniture,Supplier A,Warehouse 3,fulfilled,565.0,827.0,"$12,084.75",True,8.0,False,138048.37112790107,2048.0737825069623,8741.0
29-01-2020,  West ,,Supplier A,Warehouse 1,Canceled,-99.0,3786.0,"$12,144.04",,29.0,False,123072.86157427692,807.4704463723435,9503.0
24-01-2022,West,clothing,Supplier A,Warehouse 1,Fulfilled,217.0,3722.0,"$6,521.29",False,8.0,False,54654.24034031799,2050.978867453241,6217.0
01-08-2022,South,Accessories,supplier b,,Fulfilled,570.0,1136.0,"$4,611.45",True,8.0,False,57149.99497214809,2745.597229134245,7474.0
09-01-2022,east,Furniture,Supplier D,Warehouse 2,,670.0,1932.0,"$4,616.23",True,1.0,False,179628.0906754373,,
22-11-2022,west,Clothing,Supplier A,  Warehouse 2 ,Pending,186.0,2840.0,"$7,493.22",False,2.0,False,187674.77459623665,4691.84468506218,5316.0
04-06-2024,North,furniture,Supplier B,Warehouse 2,Canceled,203.0,592.0,"$10,933.90",True,12.0,True,90689.8227498746,,6502.0
26-05-2021,West,Furnitr,Supplier D,Warehouse 1,Fulfilled,437.0,1648.0,"$5,703.60",True,15.0,False,152742.39919780972,929.5642949344513,5420.0
18-02-2020,,Electronics,  Supplier A ,Warehouse 3,fulfilled,258.0,1243.0,,True,4.0,False,140338.95618896233,1036.0745919340548,9358.0
04/30/2020,South,Electrnx,Supplier C,Warehouse 3,Fulfilled,321.0,4057.0,"$6,046.02",,28.0,False,,682.3748443508193,6449.0
05-10-2020,North,Furniture,,Warehouse 2,Fulfilled,192.0,3507.0,"$4,915.59",True,25.0,,12444.927204162215,,5427.0
06-08-2024,Suth,Furniture,Supplier A,Warehouse 2,Pending,660.0,739.0,$860.46,True,3.0,True,28286.11009564969,3589.3869367609136,5396.0
31-08-2023,Northh,Furniture,,warehouse 3,Fulfilled,938.0,272.0,$556.75,True,14.0,False,159502.27046634397,,5795.0
12-12-2023,South,Electronics,Supplier D,Warehouse 3,Fulfilled,869.0,4454.0,"$3,794.51",False,22.0,False,139306.9264512986,2705.7124047888738,5106.0
28-09-2022,North,Electronics,Supplier D,Warehouse 2,Fulfilled,118.0,4059.0,"$6,392.89",True,23.0,False,126693.5516655856,4166.791658474633,9049.0
01/29/2020,East,Accessories,Supplier D,Warehouse 2,Pending,296.0,616.0,"$12,843.29",True,8.0,False,26040.36965798787,2966.9113214853805,5097.0
16-07-2021,North,  Accessories ,Supplier D,warehouse 3,Canceled,310.0,622.0,"$12,078.02",True,13.0,False,122090.92765316895,4395.616220131698,6903.0
28-04-2022,north,Furniture,Supplier D,warehouse 1,Fulfilled,-99.0,2017.0,"$4,373.90",True,23.0,False,147027.92971960158,3660.900988653207,8570.0
08-07-2021,East,Clothing,Supplier A,,  nan ,128.0,2986.0,"$4,045.84",True,,False,163709.4900236508,3285.843271958014,8301.0
22-01-2020,west,Clothing,Supplier C,Warehouse 3,Fulfilled,707.0,2264.0,"$3,796.17",True,22.0,,3895.419255916396,2912.5888207186417,
03-03-2020,West,Electronics,supplier b,warehouse 3,Fulfilled,672.0,2029.0,"$5,418.94",True,5.0,False,130492.0042142809,3670.258517326279,6577.0
10/08/2024,North,Electrnx,Supplier D,warehouse 3,Fulfilled,819.0,4045.0,"$7,723.88",True,13.0,True,5001.817846764354,2214.3384448208503,9190.0
10-11-2021,East,  Electronics ,Supplier B,Warehouse 3,Fulfilled,654.0,2309.0,"$6,860.68",True,28.0,True,134716.21866949252,663.5675873871877,9283.0
04/16/2020,North,,,Warehouse 1,  Fulfilled ,574.0,3883.0,"$3,664.96",True,26.0,False,121278.18938845611,391.9334182296359,5384.0
24-09-2020,South,Clothing,  supplier d ,Warehouse 3,Pending,821.0,2690.0,"$2,391.55",True,20.0,False,29378.40694651821,2499.313911724035,9914.0
12/31/2022,South,accessories,Supplier C,warehouse 2,,987.0,4176.0,$682.38,True,1.0,False,145890.56230369158,3076.5995946566786,8471.0
06/18/2024,North,furniture,Supplier B,Warehouse 1,,670.0,1193.0,"$2,732.47",True,16.0,False,14290.36079057575,578.475346739002,8577.0
04-03-2020,,  Accessories ,supplier d,Warehouse 3,fulfilled,379.0,3980.0,"$10,727.67",True,29.0,False,157258.80872823787,1577.1370347780908,8238.0
26-07-2022,West,Accessories,Supplier A,Warehouse 1,Fulfilled,238.0,2594.0,"$4,032.76",True,23.0,False,50799.85557837599,1745.754588682338,6696.0
14-11-2021,North,Furniture,Supplier C,  Warehouse 2 ,Pending,144.0,2679.0,"$7,294.73",True,,False,,2901.4185689996057,7134.0
,North,  Accessories ,Supplier B,Warehouse 3,Fulfilled,666.0,2588.0,"$9,073.87",True,2.0,False,175607.80971672473,1536.7157890053877,8892.0
10-02-2021,South,Clothing,Supplier B,Warehouse 2,Fulfilled,57.0,2885.0,"$13,359.19",True,7.0,False,65491.37685341247,659.113277868832,7536.0
24-08-2020,West,Accessories,Supplier D,Warehouse 3,Canceled,116.0,2858.0,"$13,388.40",True,6.0,False,96245.82309956306,991.3123565434406,9321.0
08-07-2022,  North ,Clothing,Supplier C,Warehouse 3,Fulfilled,545.0,1674.0,"$11,313.14",True,5.0,False,88744.06120305494,1034.9494477001274,7392.0
17-12-2021,South,,Supplier C,Warehouse 3,fulfilled,,,"$1,009.78",True,29.0,False,31125.50043325693,4244.935732269255,9613.0
29-10-2023,West,  Clothing ,  Supplier C ,Warehouse 3,Fulfilled,415.0,4090.0,"$8,838.52",True,4.0,False,112732.84517855765,1564.7344974957991,8815.0
18-01-2021,East,Electronics,Supplier C,Warehouse 3,Fulfilled,817.0,4945.0,"$11,905.46",,2.0,False,141530.16183305078,3630.520322790833,5295.0
25-10-2022,South,accessories,Supplier A,  Warehouse 1 ,  Pending ,570.0,1193.0,$750.68,True,10.0,False,174322.59273503232,2925.625982428668,5413.0
18-11-2024,West,Furniture,Supplier C,Warehouse 3,Canceled,166.0,1289.0,"$8,470.43",True,22.0,False,161861.37067109812,4889.7860173589215,6995.0
06/25/2021,West,  Furniture ,Supplier B,Warehouse 3,Fulfilled,316.0,2789.0,"$12,937.58",True,5.0,True,97589.65501670678,1509.5488106249709,5003.0
26-11-2022,South,Accessories,Supplier B,Warehouse 1,Pending,660.0,4195.0,"$7,374.48",True,18.0,False,137006.63534095092,960.190498540161,5177.0
20-06-2023,East,Electronics,  supplier a ,Warehouse 1,  Fulfilled ,534.0,1975.0,$559.54,True,10.0,False,,449.7816209338898,5745.0
22-01-2024,South,Electronics,  Supplier B ,Warehouse 1,Fulfilled,558.0,3506.0,$659.69,True,23.0,False,94471.97141105258,1356.6063789501466,9354.0
04-11-2022,West,Clothing,supplier b,warehouse 1,Fulfilled,347.0,1887.0,"$6,541.22",True,22.0,False,23169.637948824897,3483.5402547938843,5651.0
07-04-2022,North,accessories,,Warehouse 1,  Fulfilled ,958.0,4032.0,"$2,747.63",True,28.0,False,83993.74206161415,609.239478256931,8889.0
29-02-2020,north,Accessories,Supplier B,Warehouse 1,Fulfilled,213.0,1707.0,"$10,134.53",True,15.0,True,160291.35800481512,1374.568856718361,
06-10-2020,South,Furniture,Supplier A,Warehouse 3,Fulfilled,425.0,3848.0,"$10,777.59",True,27.0,False,113926.56905725844,4305.480167283257,7482.0
26-09-2021,West,Accessories,Supplier C,warehouse 3,Pending,702.0,148.0,"$3,079.26",True,9.0,False,138032.84990396135,2998.174156949697,5289.0
05/11/2020,North,Electronics,Supplier D,Warehouse 2,Fulfilled,317.0,3961.0,"$13,383.73",,11.0,False,36341.54897797801,533.7033932153382,5802.0
29-04-2023,West,Accessories,Supplier C,Warehouse 3,Fulfilled,598.0,2280.0,"$6,907.66",True,26.0,False,183274.10308459567,428.8790923988637,7530.0
07-03-2024,South,Furniture,Supplier A,Warehouse 3,Fulfilled,123.0,3146.0,"$2,571.27",True,21.0,False,77609.58786243816,,5233.0
25-03-2020,North,Clothing,Supplier C,Warehouse 1,fulfilled,557.0,,"$11,581.65",True,,False,124675.65958456368,4721.000240706813,5407.0
28-09-2023,West,Furniture,Supplier C,  Warehouse 1 ,fulfilled,122.0,1497.0,"$11,954.63",False,25.0,False,4959.3072157881525,4279.382857093062,5693.0
19-09-2022,North,Furniture,Supplier A,Warehouse 3,fulfilled,,3926.0,"$9,769.78",True,29.0,False,25412.412861347944,4255.712201690119,6169.0
07/07/2024,South,Clothing,  Supplier C ,Warehouse 2,Pending,248.0,4674.0,"$12,875.25",True,17.0,False,148891.6633002957,4636.24045876902,9657.0
22-06-2021,West,Furniture,Supplier A,Warehouse 1,fulfilled,179.0,931.0,"$11,191.91",True,,False,183959.03742512004,2625.225873204369,7477.0
14-09-2023,North,Furniture,Supplier A,  Warehouse 3 ,Fulfilled,807.0,2797.0,"$13,291.98",True,9.0,False,61762.43996346319,1387.254421488051,5431.0
10-05-2023,South,Accessories,Supplier D,Warehouse 3,fulfilled,873.0,4877.0,"$6,791.38",True,23.0,False,8412.286609922548,2126.4704203448878,7544.0
04/16/2020,North,Accessories,,Warehouse 2,Fulfilled,621.0,2835.0,"$11,340.16",True,,False,69459.44113345393,3650.547549842292,
23-06-2021,,Clothing,Supplier B,Warehouse 2,Fulfilled,840.0,181.0,"$14,996.40",,6.0,False,,4404.957783302072,8160.0
29-06-2021,East,,Supplier C,Warehouse 1,Canceled,,186.0,"$11,011.50",True,22.0,False,37681.56520070168,2288.4364481577168,8044.0
04-07-2024,East,  Accessories ,Supplier C,Warehouse 2,Fulfilled,857.0,,"$2,155.66",True,11.0,False,143316.22203913506,2769.8285858338936,9992.0
03-08-2020,South,Furniture,Supplier D,Warehouse 3,Fulfilled,881.0,921.0,"$8,015.62",True,23.0,False,178134.87188288517,4672.558367726016,8924.0
03-01-2021,East,Electronics,Supplier D,Warehouse 3,,536.0,262.0,"$9,016.54",False,17.0,False,17892.89731197202,715.9934581252596,8312.0
12/21/2023,South,Accessories,,warehouse 2,Fulfilled,902.0,3839.0,"$3,026.05",True,4.0,False,106620.08688366204,4339.036241475795,9873.0
25-01-2020,East,Electronics,Supplier A,  Warehouse 2 ,Fulfilled,200.0,2497.0,"$14,461.93",True,29.0,False,49281.92757899242,964.6759148092924,9318.0
09-11-2024,north,  Accessories ,Supplier D,warehouse 2,,718.0,2032.0,"$3,045.91",True,15.0,False,27626.55112473511,2522.5344813949773,6688.0
31-03-2020,South,accessories,Supplier D,Warehouse 2,  fulfilled ,255.0,2828.0,"$3,074.59",True,1.0,False,42699.67135754775,1248.431017582686,5467.0
15-09-2024,South,Clothing,Supplier C,Warehouse 1,Canceled,228.0,3635.0,"$13,769.92",True,22.0,False,110366.11453006764,3094.1486273149003,7616.0
29-07-2020,North,clothing,Supplier D,warehouse 2,fulfilled,-99.0,3546.0,"$7,245.48",True,999.0,False,,,6345.0
09-07-2022,South,Clothing,,Warehouse 1,Canceled,784.0,2890.0,"$1,416.23",True,20.0,True,83293.62723736354,2024.035348355609,7422.0
26-08-2022,South,electronics,supplier a,,fulfilled,138.0,2807.0,"$9,173.72",True,1.0,False,26903.972690143903,4343.856871256597,9507.0
08/28/2022,East,Furniture,Supplier C,Warehouse 2,Fulfilled,848.0,4033.0,,True,9.0,False,52826.89208159921,3367.103937382687,9721.0
05-09-2023,South,Accessories,supplier d,Warehouse 1,Fulfilled,,3485.0,"$1,435.26",True,12.0,False,37376.26658957957,3661.7845998173298,6011.0
27-03-2022,  West ,Accessories,Supplier D,warehouse 2,  Pending ,837.0,1022.0,"$14,601.58",False,4.0,False,167929.1792681072,923.166743396809,6677.0
27-05-2021,North,Accessories,Supplier A,warehouse 3,Fulfilled,797.0,2275.0,"$8,388.43",True,28.0,False,134930.9370023252,4439.195254282965,
20-05-2020,East,Electronics,Supplier D,Warehouse 3,Fulfilled,232.0,1682.0,"$8,617.04",True,22.0,False,165192.04238949294,1001.7927853760884,9897.0
29-08-2024,east,Clothing,supplier d,Warehouse 3,Fulfilled,258.0,664.0,"$8,041.67",True,13.0,False,73721.0905956948,1269.367828207809,9066.0
07/16/2023,West,Furniture,,,Pending,542.0,3358.0,"$9,355.61",True,7.0,True,60509.76061140218,814.6646647850262,6892.0
07/20/2023,  North ,Electronics,Supplier B,Warehouse 2,,179.0,2697.0,"$4,332.35",True,8.0,False,73178.74495771887,2313.7241982503147,7869.0
05/22/2021,North,Clothing,Supplier C,Warehouse 1,,714.0,2600.0,"$4,665.00",True,28.0,False,4898.189713623248,4461.004312411087,9350.0
07-03-2024,East,Electronics,Supplier B,warehouse 3,Fulfilled,62.0,4666.0,"$7,914.42",True,13.0,False,138079.22629301806,,6486.0
08-02-2021,,Furniture,Supplier C,Warehouse 2,Fulfilled,683.0,1087.0,,True,11.0,False,,1994.016418030176,8339.0
31-01-2024,East,Clothing,Supplier A,  warehouse 3 ,Fulfilled,920.0,3736.0,"$1,223.04",True,9.0,True,60492.86935458291,4261.118816362025,6416.0
03-05-2021,North,Electronics,Supplier D,  nan ,Pending,781.0,323.0,"$9,249.36",True,25.0,False,114209.4049288825,3165.513342842668,9857.0
06/08/2021,West,Furniture,Supplier C,Warehouse 1,Fulfilled,155.0,450.0,"$12,198.28",,24.0,True,83676.73334847137,,7846.0
30-01-2021,East,Accessories,supplier b,Warehouse 1,Pending,424.0,2028.0,"$2,775.30",True,16.0,False,186387.05924702727,1227.2002372933512,6357.0
06-04-2022,North,Furniture,Supplier D,Warehouse 1,Fulfilled,631.0,448.0,$717.83,True,10.0,False,68589.32389071393,3639.1513439963614,9060.0
09/21/2022,East,Accessories,Supplier A,Warehouse 1,Fulfilled,756.0,4377.0,"$5,034.34",True,11.0,False,,1292.5307774805078,9660.0
18-03-2024,,Electronics,supplier c,Warehouse 3,Fulfilled,747.0,4832.0,"$9,028.08",False,12.0,False,60177.39757498032,4939.107114611173,6391.0
05/28/2024,East,Clothing,  Supplier C ,  Warehouse 1 ,  Fulfilled ,148.0,1117.0,"$2,505.11",False,28.0,False,188226.21326772985,2887.4535494083398,6578.0
05-09-2023,East,Clothing,supplier c,Warehouse 1,Pending,643.0,2326.0,"$6,678.77",True,14.0,False,85347.94114821617,,8749.0
06/14/2020,North,Electronics,,Warehouse 1,Pending,636.0,4967.0,"$8,508.66",True,19.0,False,,768.3276038792135,8625.0
12-08-2022,North,  Clothing ,Supplier B,Warehouse 1,Pending,935.0,4224.0,"$9,183.80",True,12.0,,25299.70714167489,1403.1487041995338,7503.0
05-04-2022,North,Clothing,Supplier B,Warehouse 3,Canceled,901.0,2519.0,"$4,478.97",True,18.0,False,139648.3669232859,870.7551659089008,8137.0
25-12-2024,East,Accessories,Supplier C,Warehouse 1,Fulfilled,241.0,1993.0,"$6,300.43",True,21.0,False,52173.01691534231,2072.819433304271,7909.0
12/20/2020,South,Electrnx,Supplier A,Warehouse 3,  Fulfilled ,374.0,3140.0,"$11,785.92",True,,False,,1563.8521481859127,7664.0
,  West ,Furniture,  Supplier A ,Warehouse 2,Pending,775.0,2168.0,"$14,147.61",True,3.0,False,167958.89555495855,3718.026846226732,5399.0
06-11-2020,West,Accessories,Supplier B,Warehouse 3,  Fulfilled ,,1225.0,,True,1.0,False,184446.20430733013,721.8031022151257,9382.0
20-04-2021,North,Electronics,Supplier A,Warehouse 3,Canceled,516.0,3217.0,"$8,682.11",True,29.0,False,81474.29840709132,,8957.0
05-10-2021,North,Accessories,supplier b,Warehouse 1,Canceled,943.0,,"$6,449.25",True,19.0,,158843.78317621868,419.38315826522,7233.0
06-10-2020,East,Furniture,Supplier C,Warehouse 2,Fulfilled,416.0,,"$5,327.87",True,29.0,,11461.620372103738,1169.6856191474835,6539.0
03-09-2024,West,Furniture,Supplier B,Warehouse 2,Pending,367.0,4533.0,"$2,311.87",True,4.0,False,161252.4620184435,4001.431961430094,5236.0
,North,Electrnx,Supplier B,Warehouse 2,Fulfilled,193.0,2270.0,"$2,044.99",,,False,120125.64675798971,,9910.0
09-07-2024,South,furniture,Supplier C,  nan ,Fulfilled,433.0,546.0,"$10,481.19",True,28.0,False,93569.98335865611,2486.365346810544,5927.0
10/24/2024,  South ,Accessories,Supplier A,Warehouse 3,  Fulfilled ,265.0,2758.0,"$4,267.02",True,16.0,False,169247.15478888492,439.9170323722487,9509.0
08-07-2023,North,Furniture,Supplier B,Warehouse 2,Fulfilled,410.0,3462.0,"$4,192.59",False,12.0,False,160830.60016470964,3127.489960012637,5419.0
01-05-2022,North,Accessories,Supplier B,Warehouse 3,Fulfilled,373.0,2818.0,"$14,973.83",True,21.0,False,57403.84509684368,2152.2756990756725,9124.0
12-12-2021,West,Accessories,Supplier C,Warehouse 3,Fulfilled,64.0,3583.0,"$3,224.93",True,21.0,False,150674.70891022126,1719.3351209502548,7395.0
